path,category,subcategory,production_required,research_required,test_required,referenced,reference_count,runtime_dependency,model_dependency,safe_remove_candidate,group,confidence,reason
frontend/src/context/ToastContext.js,A. PRODUCTION FRONTEND CODE,React State Context,YES,NO,NO,YES,4,React Component Tree (AuthContext / ToastContext),None,NO,GROUP A — MUST KEEP,HIGH,React global context provider managing shared state across the application (ToastContext.js).
frontend/src/context/ToastProvider.jsx,A. PRODUCTION FRONTEND CODE,React State Context,YES,NO,NO,YES,3,React Component Tree (AuthContext / ToastContext),None,NO,GROUP A — MUST KEEP,HIGH,React global context provider managing shared state across the application (ToastProvider.jsx).
frontend/src/index.css,A. PRODUCTION FRONTEND CODE,Frontend Core Entry Point,YES,NO,NO,YES,4,Vite Build & React DOM Mount,None,NO,GROUP A — MUST KEEP,HIGH,"Core application entry point, routing tree, or global stylesheet."
frontend/src/main.jsx,A. PRODUCTION FRONTEND CODE,Frontend Core Entry Point,YES,NO,NO,YES,9,Vite Build & React DOM Mount,None,NO,GROUP A — MUST KEEP,HIGH,"Core application entry point, routing tree, or global stylesheet."
frontend/src/pages/Achievements.jsx,A. PRODUCTION FRONTEND CODE,React Page,YES,NO,NO,YES,5,React Router (App.jsx),None,NO,GROUP A — MUST KEEP,HIGH,Production React route view mounted in App.jsx for user navigation (Achievements.jsx).
frontend/src/pages/Analytics.jsx,A. PRODUCTION FRONTEND CODE,React Page,YES,NO,NO,YES,8,React Router (App.jsx),None,NO,GROUP A — MUST KEEP,HIGH,Production React route view mounted in App.jsx for user navigation (Analytics.jsx).
frontend/src/pages/Dashboard.jsx,A. PRODUCTION FRONTEND CODE,React Page,YES,NO,NO,YES,8,React Router (App.jsx),None,NO,GROUP A — MUST KEEP,HIGH,Production React route view mounted in App.jsx for user navigation (Dashboard.jsx).
frontend/src/pages/Focus.jsx,A. PRODUCTION FRONTEND CODE,React Page,YES,NO,NO,YES,22,React Router (App.jsx),None,NO,GROUP A — MUST KEEP,HIGH,Production React route view mounted in App.jsx for user navigation (Focus.jsx).
frontend/src/pages/Leaderboard.jsx,A. PRODUCTION FRONTEND CODE,React Page,YES,NO,NO,YES,5,React Router (App.jsx),None,NO,GROUP A — MUST KEEP,HIGH,Production React route view mounted in App.jsx for user navigation (Leaderboard.jsx).
frontend/src/pages/Login.jsx,A. PRODUCTION FRONTEND CODE,React Page,YES,NO,NO,YES,2,React Router (App.jsx),None,NO,GROUP A — MUST KEEP,HIGH,Production React route view mounted in App.jsx for user navigation (Login.jsx).
frontend/src/pages/Milestone.jsx,A. PRODUCTION FRONTEND CODE,React Page,YES,NO,NO,YES,3,React Router (App.jsx),None,NO,GROUP A — MUST KEEP,HIGH,Production React route view mounted in App.jsx for user navigation (Milestone.jsx).
frontend/src/pages/Profile.jsx,A. PRODUCTION FRONTEND CODE,React Page,YES,NO,NO,YES,6,React Router (App.jsx),None,NO,GROUP A — MUST KEEP,HIGH,Frontend user profile view (redirected from /settings?tab=profile in App.jsx).
frontend/src/pages/Reports.jsx,A. PRODUCTION FRONTEND CODE,React Page,YES,NO,NO,YES,5,React Router (App.jsx),None,NO,GROUP A — MUST KEEP,HIGH,Production React route view mounted in App.jsx for user navigation (Reports.jsx).
frontend/src/pages/Settings.jsx,A. PRODUCTION FRONTEND CODE,React Page,YES,NO,NO,YES,6,React Router (App.jsx),None,NO,GROUP A — MUST KEEP,HIGH,Production React route view mounted in App.jsx for user navigation (Settings.jsx).
frontend/src/pages/Signup.jsx,A. PRODUCTION FRONTEND CODE,React Page,YES,NO,NO,YES,2,React Router (App.jsx),None,NO,GROUP A — MUST KEEP,HIGH,Production React route view mounted in App.jsx for user navigation (Signup.jsx).
frontend/src/pages/Skills.jsx,A. PRODUCTION FRONTEND CODE,React Page,YES,NO,NO,YES,6,React Router (App.jsx),None,NO,GROUP A — MUST KEEP,HIGH,Production React route view mounted in App.jsx for user navigation (Skills.jsx).
frontend/src/services/achievementService.js,A. PRODUCTION FRONTEND CODE,Frontend API Client Service,YES,NO,NO,YES,11,React Pages / Hooks (Axios HTTP client),None,NO,GROUP A — MUST KEEP,HIGH,HTTP REST API client service dispatching requests to Express backend (achievementService.js).
frontend/src/services/analyticsService.js,A. PRODUCTION FRONTEND CODE,Frontend API Client Service,YES,NO,NO,YES,3,React Pages / Hooks (Axios HTTP client),None,NO,GROUP A — MUST KEEP,HIGH,HTTP REST API client service dispatching requests to Express backend (analyticsService.js).
frontend/src/services/authService.js,A. PRODUCTION FRONTEND CODE,Frontend API Client Service,YES,NO,NO,YES,4,React Pages / Hooks (Axios HTTP client),None,NO,GROUP A — MUST KEEP,HIGH,HTTP REST API client service dispatching requests to Express backend (authService.js).
frontend/src/services/axiosInstance.js,A. PRODUCTION FRONTEND CODE,Frontend API Client Service,YES,NO,NO,YES,17,React Pages / Hooks (Axios HTTP client),None,NO,GROUP A — MUST KEEP,HIGH,HTTP REST API client service dispatching requests to Express backend (axiosInstance.js).
frontend/src/services/dailyChallengeService.js,A. PRODUCTION FRONTEND CODE,Frontend API Client Service,YES,NO,NO,YES,6,React Pages / Hooks (Axios HTTP client),None,NO,GROUP A — MUST KEEP,HIGH,HTTP REST API client service dispatching requests to Express backend (dailyChallengeService.js).
frontend/src/services/dashboardService.js,A. PRODUCTION FRONTEND CODE,Frontend API Client Service,YES,NO,NO,YES,4,React Pages / Hooks (Axios HTTP client),None,NO,GROUP A — MUST KEEP,HIGH,HTTP REST API client service dispatching requests to Express backend (dashboardService.js).
frontend/src/services/focusSessionService.js,A. PRODUCTION FRONTEND CODE,Frontend API Client Service,YES,NO,NO,YES,5,React Pages / Hooks (Axios HTTP client),None,NO,GROUP A — MUST KEEP,HIGH,HTTP REST API client service dispatching requests to Express backend (focusSessionService.js).
frontend/src/services/leaderboardService.js,A. PRODUCTION FRONTEND CODE,Frontend API Client Service,YES,NO,NO,YES,5,React Pages / Hooks (Axios HTTP client),None,NO,GROUP A — MUST KEEP,HIGH,HTTP REST API client service dispatching requests to Express backend (leaderboardService.js).
frontend/src/services/mlService.js,A. PRODUCTION FRONTEND CODE,Frontend API Client Service,YES,NO,NO,YES,13,React Pages / Hooks (Axios HTTP client),None,NO,GROUP A — MUST KEEP,HIGH,HTTP REST API client service dispatching requests to Express backend (mlService.js).
frontend/src/services/notificationService.js,A. PRODUCTION FRONTEND CODE,Frontend API Client Service,YES,NO,NO,YES,10,React Pages / Hooks (Axios HTTP client),None,NO,GROUP A — MUST KEEP,HIGH,HTTP REST API client service dispatching requests to Express backend (notificationService.js).
frontend/src/services/profileService.js,A. PRODUCTION FRONTEND CODE,Frontend API Client Service,YES,NO,NO,YES,3,React Pages / Hooks (Axios HTTP client),None,NO,GROUP A — MUST KEEP,HIGH,HTTP REST API client service dispatching requests to Express backend (profileService.js).
frontend/src/services/recommendationService.js,A. PRODUCTION FRONTEND CODE,Frontend API Client Service,YES,NO,NO,YES,6,React Pages / Hooks (Axios HTTP client),None,NO,GROUP A — MUST KEEP,HIGH,HTTP REST API client service dispatching requests to Express backend (recommendationService.js).
frontend/src/services/reportService.js,A. PRODUCTION FRONTEND CODE,Frontend API Client Service,YES,NO,NO,YES,6,React Pages / Hooks (Axios HTTP client),None,NO,GROUP A — MUST KEEP,HIGH,HTTP REST API client service dispatching requests to Express backend (reportService.js).
frontend/src/services/skillService.js,A. PRODUCTION FRONTEND CODE,Frontend API Client Service,YES,NO,NO,YES,6,React Pages / Hooks (Axios HTTP client),None,NO,GROUP A — MUST KEEP,HIGH,HTTP REST API client service dispatching requests to Express backend (skillService.js).
frontend/src/services/telemetryService.js,A. PRODUCTION FRONTEND CODE,Frontend API Client Service,YES,NO,NO,YES,6,React Pages / Hooks (Axios HTTP client),None,NO,GROUP A — MUST KEEP,HIGH,HTTP REST API client service dispatching requests to Express backend (telemetryService.js).
frontend/src/services/xpService.js,A. PRODUCTION FRONTEND CODE,Frontend API Client Service,YES,NO,NO,YES,12,React Pages / Hooks (Axios HTTP client),None,NO,GROUP A — MUST KEEP,HIGH,HTTP REST API client service dispatching requests to Express backend (xpService.js).
frontend/src/utils/categories.js,A. PRODUCTION FRONTEND CODE,Frontend Utility,YES,NO,NO,YES,4,Frontend Components / Web Audio Synthesizer,None,NO,GROUP A — MUST KEEP,HIGH,"Client utility helper for formatting, sound effects, categories, and toasts (categories.js)."
frontend/src/utils/soundService.js,A. PRODUCTION FRONTEND CODE,Frontend Utility,YES,NO,NO,YES,6,Frontend Components / Web Audio Synthesizer,None,NO,GROUP A — MUST KEEP,HIGH,"Client utility helper for formatting, sound effects, categories, and toasts (soundService.js)."
frontend/src/utils/timeFormatter.js,A. PRODUCTION FRONTEND CODE,Frontend Utility,YES,NO,NO,YES,5,Frontend Components / Web Audio Synthesizer,None,NO,GROUP A — MUST KEEP,HIGH,"Client utility helper for formatting, sound effects, categories, and toasts (timeFormatter.js)."
frontend/src/utils/toast.js,A. PRODUCTION FRONTEND CODE,Frontend Utility,YES,NO,NO,YES,6,Frontend Components / Web Audio Synthesizer,None,NO,GROUP A — MUST KEEP,HIGH,"Client utility helper for formatting, sound effects, categories, and toasts (toast.js)."
frontend/vite.config.js,F. CONFIGURATION,Frontend Build Config,YES,NO,NO,YES,3,Vite Bundler & NPM dependencies,None,NO,GROUP A — MUST KEEP,HIGH,"Frontend build configuration, bundler plugins, and dependency specifications."
ml-service/app.py,C. PRODUCTION ML SERVICE CODE,Flask ML Inference Microservice,YES,NO,NO,YES,9,Python 3.11 Flask server on Port 8000,"Models 1, 2, and 3 V2",NO,GROUP A — MUST KEEP,HIGH,"Production Flask microservice exposing /predict/procrastination, /predict/productivity, and /predict/recommendations endpoints."
ml-service/catboost_info/catboost_training.json,L. BUILD / GENERATED ARTIFACT,CatBoost Training Output Log,NO,NO,NO,YES,2,None,None,YES,GROUP C — SAFE-TO-REMOVE CANDIDATES,HIGH,Temporary training log folder generated during candidate model evaluation.
ml-service/catboost_info/learn/events.out.tfevents,L. BUILD / GENERATED ARTIFACT,CatBoost Training Output Log,NO,NO,NO,YES,2,None,None,YES,GROUP C — SAFE-TO-REMOVE CANDIDATES,HIGH,Temporary training log folder generated during candidate model evaluation.
ml-service/catboost_info/learn_error.tsv,L. BUILD / GENERATED ARTIFACT,CatBoost Training Output Log,NO,NO,NO,YES,2,None,None,YES,GROUP C — SAFE-TO-REMOVE CANDIDATES,HIGH,Temporary training log folder generated during candidate model evaluation.
ml-service/catboost_info/time_left.tsv,L. BUILD / GENERATED ARTIFACT,CatBoost Training Output Log,NO,NO,NO,YES,2,None,None,YES,GROUP C — SAFE-TO-REMOVE CANDIDATES,HIGH,Temporary training log folder generated during candidate model evaluation.
ml-service/data/procrastination/procrastination_dataset.csv,I. RESEARCH DATASET,Synthetic ML Training/Benchmark Dataset,NO,YES,NO,YES,11,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,"100,000-sample synthetic benchmark training/testing dataset for ML model development (procrastination_dataset.csv)."
ml-service/data/procrastination/test.csv,I. RESEARCH DATASET,Synthetic ML Training/Benchmark Dataset,NO,YES,NO,YES,9,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,"100,000-sample synthetic benchmark training/testing dataset for ML model development (test.csv)."
ml-service/data/procrastination/train.csv,I. RESEARCH DATASET,Synthetic ML Training/Benchmark Dataset,NO,YES,NO,YES,9,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,"100,000-sample synthetic benchmark training/testing dataset for ML model development (train.csv)."
ml-service/data/productivity/productivity_dataset.csv,I. RESEARCH DATASET,Synthetic ML Training/Benchmark Dataset,NO,YES,NO,YES,7,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,"100,000-sample synthetic benchmark training/testing dataset for ML model development (productivity_dataset.csv)."
ml-service/data/productivity/test.csv,I. RESEARCH DATASET,Synthetic ML Training/Benchmark Dataset,NO,YES,NO,YES,9,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,"100,000-sample synthetic benchmark training/testing dataset for ML model development (test.csv)."
ml-service/data/productivity/train.csv,I. RESEARCH DATASET,Synthetic ML Training/Benchmark Dataset,NO,YES,NO,YES,9,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,"100,000-sample synthetic benchmark training/testing dataset for ML model development (train.csv)."
ml-service/data/recommendation/recommendation_dataset.csv,I. RESEARCH DATASET,Synthetic ML Training/Benchmark Dataset,NO,YES,NO,YES,3,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,"100,000-sample synthetic benchmark training/testing dataset for ML model development (recommendation_dataset.csv)."
ml-service/data/recommendation/recommendation_dataset_v2.csv,I. RESEARCH DATASET,Synthetic ML Training/Benchmark Dataset,NO,YES,NO,YES,8,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,"100,000-sample synthetic benchmark training/testing dataset for ML model development (recommendation_dataset_v2.csv)."
ml-service/data/recommendation/recommendation_dataset_v2_metadata.json,I. RESEARCH DATASET,Synthetic ML Training/Benchmark Dataset,NO,YES,NO,YES,2,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,"100,000-sample synthetic benchmark training/testing dataset for ML model development (recommendation_dataset_v2_metadata.json)."
ml-service/data/recommendation/test.csv,I. RESEARCH DATASET,Synthetic ML Training/Benchmark Dataset,NO,YES,NO,YES,9,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,"100,000-sample synthetic benchmark training/testing dataset for ML model development (test.csv)."
ml-service/data/recommendation/train.csv,I. RESEARCH DATASET,Synthetic ML Training/Benchmark Dataset,NO,YES,NO,YES,9,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,"100,000-sample synthetic benchmark training/testing dataset for ML model development (train.csv)."
ml-service/evaluation/api/ml_api_v3_test_report.json,J. RESEARCH REPORT / DOCUMENTATION,ML Evaluation Metrics / Log,NO,YES,NO,YES,1,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,"Classification report, metrics JSON, test report, or evaluation table (ml_api_v3_test_report.json)."
ml-service/evaluation/api/ml_api_v3_test_report.md,J. RESEARCH REPORT / DOCUMENTATION,ML Evaluation Metrics / Log,NO,YES,NO,YES,2,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,"Classification report, metrics JSON, test report, or evaluation table (ml_api_v3_test_report.md)."
ml-service/evaluation/classification_report.txt,J. RESEARCH REPORT / DOCUMENTATION,ML Evaluation Metrics / Log,NO,YES,NO,YES,3,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,"Classification report, metrics JSON, test report, or evaluation table (classification_report.txt)."
ml-service/evaluation/confusion_matrix.png,K. GENERATED VISUALIZATION / CHART,ML Evaluation Plot,NO,YES,NO,YES,10,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,"High-resolution ROC curve, confusion matrix, residual plot, or feature importance chart (confusion_matrix.png)."
ml-service/evaluation/feature_importance.png,K. GENERATED VISUALIZATION / CHART,ML Evaluation Plot,NO,YES,NO,YES,6,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,"High-resolution ROC curve, confusion matrix, residual plot, or feature importance chart (feature_importance.png)."
ml-service/evaluation/learning_curve.png,K. GENERATED VISUALIZATION / CHART,ML Evaluation Plot,NO,YES,NO,YES,5,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,"High-resolution ROC curve, confusion matrix, residual plot, or feature importance chart (learning_curve.png)."
ml-service/evaluation/metrics.json,J. RESEARCH REPORT / DOCUMENTATION,ML Evaluation Metrics / Log,NO,YES,NO,YES,4,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,"Classification report, metrics JSON, test report, or evaluation table (metrics.json)."
ml-service/evaluation/precision_recall_curve.png,K. GENERATED VISUALIZATION / CHART,ML Evaluation Plot,NO,YES,NO,YES,3,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,"High-resolution ROC curve, confusion matrix, residual plot, or feature importance chart (precision_recall_curve.png)."
ml-service/evaluation/procrastination/classification_report.txt,J. RESEARCH REPORT / DOCUMENTATION,ML Evaluation Metrics / Log,NO,YES,NO,YES,3,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,"Classification report, metrics JSON, test report, or evaluation table (classification_report.txt)."
ml-service/evaluation/procrastination/confusion_matrix.png,K. GENERATED VISUALIZATION / CHART,ML Evaluation Plot,NO,YES,NO,YES,10,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,"High-resolution ROC curve, confusion matrix, residual plot, or feature importance chart (confusion_matrix.png)."
ml-service/evaluation/procrastination/feature_importance.png,K. GENERATED VISUALIZATION / CHART,ML Evaluation Plot,NO,YES,NO,YES,6,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,"High-resolution ROC curve, confusion matrix, residual plot, or feature importance chart (feature_importance.png)."
ml-service/evaluation/procrastination/learning_curve.png,K. GENERATED VISUALIZATION / CHART,ML Evaluation Plot,NO,YES,NO,YES,5,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,"High-resolution ROC curve, confusion matrix, residual plot, or feature importance chart (learning_curve.png)."
ml-service/evaluation/procrastination/metrics.json,J. RESEARCH REPORT / DOCUMENTATION,ML Evaluation Metrics / Log,NO,YES,NO,YES,4,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,"Classification report, metrics JSON, test report, or evaluation table (metrics.json)."
ml-service/evaluation/procrastination/precision_recall_curve.png,K. GENERATED VISUALIZATION / CHART,ML Evaluation Plot,NO,YES,NO,YES,3,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,"High-resolution ROC curve, confusion matrix, residual plot, or feature importance chart (precision_recall_curve.png)."
ml-service/evaluation/procrastination/roc_curve.png,K. GENERATED VISUALIZATION / CHART,ML Evaluation Plot,NO,YES,NO,YES,4,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,"High-resolution ROC curve, confusion matrix, residual plot, or feature importance chart (roc_curve.png)."
ml-service/evaluation/productivity/feature_importance.png,K. GENERATED VISUALIZATION / CHART,ML Evaluation Plot,NO,YES,NO,YES,6,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,"High-resolution ROC curve, confusion matrix, residual plot, or feature importance chart (feature_importance.png)."
ml-service/evaluation/productivity/learning_curve.png,K. GENERATED VISUALIZATION / CHART,ML Evaluation Plot,NO,YES,NO,YES,5,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,"High-resolution ROC curve, confusion matrix, residual plot, or feature importance chart (learning_curve.png)."
ml-service/evaluation/productivity/metrics.json,J. RESEARCH REPORT / DOCUMENTATION,ML Evaluation Metrics / Log,NO,YES,NO,YES,4,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,"Classification report, metrics JSON, test report, or evaluation table (metrics.json)."
ml-service/evaluation/productivity/prediction_plot.png,K. GENERATED VISUALIZATION / CHART,ML Evaluation Plot,NO,YES,NO,YES,3,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,"High-resolution ROC curve, confusion matrix, residual plot, or feature importance chart (prediction_plot.png)."
ml-service/evaluation/productivity/residual_plot.png,K. GENERATED VISUALIZATION / CHART,ML Evaluation Plot,NO,YES,NO,YES,3,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,"High-resolution ROC curve, confusion matrix, residual plot, or feature importance chart (residual_plot.png)."
ml-service/evaluation/recommendation/class_distribution.csv,J. RESEARCH REPORT / DOCUMENTATION,ML Evaluation Metrics / Log,NO,YES,NO,YES,2,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,"Classification report, metrics JSON, test report, or evaluation table (class_distribution.csv)."
ml-service/evaluation/recommendation/class_distribution.png,K. GENERATED VISUALIZATION / CHART,ML Evaluation Plot,NO,YES,NO,YES,3,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,"High-resolution ROC curve, confusion matrix, residual plot, or feature importance chart (class_distribution.png)."
ml-service/evaluation/recommendation/class_feature_statistics.csv,J. RESEARCH REPORT / DOCUMENTATION,ML Evaluation Metrics / Log,NO,YES,NO,YES,2,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,"Classification report, metrics JSON, test report, or evaluation table (class_feature_statistics.csv)."
ml-service/evaluation/recommendation/class_overlap/overlap_completed_tasks.png,K. GENERATED VISUALIZATION / CHART,ML Evaluation Plot,NO,YES,NO,YES,1,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,"High-resolution ROC curve, confusion matrix, residual plot, or feature importance chart (overlap_completed_tasks.png)."
ml-service/evaluation/recommendation/class_overlap/overlap_deadline_completion_rate.png,K. GENERATED VISUALIZATION / CHART,ML Evaluation Plot,NO,YES,NO,YES,1,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,"High-resolution ROC curve, confusion matrix, residual plot, or feature importance chart (overlap_deadline_completion_rate.png)."
ml-service/evaluation/recommendation/class_overlap/overlap_level.png,K. GENERATED VISUALIZATION / CHART,ML Evaluation Plot,NO,YES,NO,YES,1,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,"High-resolution ROC curve, confusion matrix, residual plot, or feature importance chart (overlap_level.png)."
ml-service/evaluation/recommendation/class_overlap/overlap_pending_tasks.png,K. GENERATED VISUALIZATION / CHART,ML Evaluation Plot,NO,YES,NO,YES,1,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,"High-resolution ROC curve, confusion matrix, residual plot, or feature importance chart (overlap_pending_tasks.png)."
ml-service/evaluation/recommendation/class_overlap/overlap_productive_minutes.png,K. GENERATED VISUALIZATION / CHART,ML Evaluation Plot,NO,YES,NO,YES,1,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,"High-resolution ROC curve, confusion matrix, residual plot, or feature importance chart (overlap_productive_minutes.png)."
ml-service/evaluation/recommendation/class_overlap/overlap_productivity_score.png,K. GENERATED VISUALIZATION / CHART,ML Evaluation Plot,NO,YES,NO,YES,1,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,"High-resolution ROC curve, confusion matrix, residual plot, or feature importance chart (overlap_productivity_score.png)."
ml-service/evaluation/recommendation/class_overlap/overlap_quiz_score.png,K. GENERATED VISUALIZATION / CHART,ML Evaluation Plot,NO,YES,NO,YES,1,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,"High-resolution ROC curve, confusion matrix, residual plot, or feature importance chart (overlap_quiz_score.png)."
ml-service/evaluation/recommendation/class_overlap/overlap_streak_days.png,K. GENERATED VISUALIZATION / CHART,ML Evaluation Plot,NO,YES,NO,YES,1,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,"High-resolution ROC curve, confusion matrix, residual plot, or feature importance chart (overlap_streak_days.png)."
ml-service/evaluation/recommendation/class_overlap/overlap_study_hours.png,K. GENERATED VISUALIZATION / CHART,ML Evaluation Plot,NO,YES,NO,YES,1,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,"High-resolution ROC curve, confusion matrix, residual plot, or feature importance chart (overlap_study_hours.png)."
ml-service/evaluation/recommendation/class_overlap/overlap_xp.png,K. GENERATED VISUALIZATION / CHART,ML Evaluation Plot,NO,YES,NO,YES,1,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,"High-resolution ROC curve, confusion matrix, residual plot, or feature importance chart (overlap_xp.png)."
ml-service/evaluation/recommendation/class_overlap_summary.txt,J. RESEARCH REPORT / DOCUMENTATION,ML Evaluation Metrics / Log,NO,YES,NO,YES,2,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,"Classification report, metrics JSON, test report, or evaluation table (class_overlap_summary.txt)."
ml-service/evaluation/recommendation/class_pca.png,K. GENERATED VISUALIZATION / CHART,ML Evaluation Plot,NO,YES,NO,YES,3,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,"High-resolution ROC curve, confusion matrix, residual plot, or feature importance chart (class_pca.png)."
ml-service/evaluation/recommendation/classification_report.txt,J. RESEARCH REPORT / DOCUMENTATION,ML Evaluation Metrics / Log,NO,YES,NO,YES,3,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,"Classification report, metrics JSON, test report, or evaluation table (classification_report.txt)."
ml-service/evaluation/recommendation/confusion_matrix.png,K. GENERATED VISUALIZATION / CHART,ML Evaluation Plot,NO,YES,NO,YES,10,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,"High-resolution ROC curve, confusion matrix, residual plot, or feature importance chart (confusion_matrix.png)."
ml-service/evaluation/recommendation/confusion_pairs.csv,J. RESEARCH REPORT / DOCUMENTATION,ML Evaluation Metrics / Log,NO,YES,NO,YES,2,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,"Classification report, metrics JSON, test report, or evaluation table (confusion_pairs.csv)."
ml-service/evaluation/recommendation/engineered_feature_importance.png,K. GENERATED VISUALIZATION / CHART,ML Evaluation Plot,NO,YES,NO,YES,2,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,"High-resolution ROC curve, confusion matrix, residual plot, or feature importance chart (engineered_feature_importance.png)."
ml-service/evaluation/recommendation/experiment_A_vs_B.csv,J. RESEARCH REPORT / DOCUMENTATION,ML Evaluation Metrics / Log,NO,YES,NO,YES,2,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,"Classification report, metrics JSON, test report, or evaluation table (experiment_A_vs_B.csv)."
ml-service/evaluation/recommendation/experiment_A_vs_B.png,K. GENERATED VISUALIZATION / CHART,ML Evaluation Plot,NO,YES,NO,YES,3,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,"High-resolution ROC curve, confusion matrix, residual plot, or feature importance chart (experiment_A_vs_B.png)."
ml-service/evaluation/recommendation/feature_engineering_comparison.csv,J. RESEARCH REPORT / DOCUMENTATION,ML Evaluation Metrics / Log,NO,YES,NO,YES,2,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,"Classification report, metrics JSON, test report, or evaluation table (feature_engineering_comparison.csv)."
ml-service/evaluation/recommendation/feature_engineering_comparison.png,K. GENERATED VISUALIZATION / CHART,ML Evaluation Plot,NO,YES,NO,YES,2,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,"High-resolution ROC curve, confusion matrix, residual plot, or feature importance chart (feature_engineering_comparison.png)."
ml-service/evaluation/recommendation/feature_importance.png,K. GENERATED VISUALIZATION / CHART,ML Evaluation Plot,NO,YES,NO,YES,6,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,"High-resolution ROC curve, confusion matrix, residual plot, or feature importance chart (feature_importance.png)."
ml-service/evaluation/recommendation/learning_curve.png,K. GENERATED VISUALIZATION / CHART,ML Evaluation Plot,NO,YES,NO,YES,5,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,"High-resolution ROC curve, confusion matrix, residual plot, or feature importance chart (learning_curve.png)."
ml-service/evaluation/recommendation/metrics.json,J. RESEARCH REPORT / DOCUMENTATION,ML Evaluation Metrics / Log,NO,YES,NO,YES,4,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,"Classification report, metrics JSON, test report, or evaluation table (metrics.json)."
ml-service/evaluation/recommendation/model_comparison.csv,J. RESEARCH REPORT / DOCUMENTATION,ML Evaluation Metrics / Log,NO,YES,NO,YES,3,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,"Classification report, metrics JSON, test report, or evaluation table (model_comparison.csv)."
ml-service/evaluation/recommendation/model_comparison.json,J. RESEARCH REPORT / DOCUMENTATION,ML Evaluation Metrics / Log,NO,YES,NO,YES,2,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,"Classification report, metrics JSON, test report, or evaluation table (model_comparison.json)."
